     7.75000     125.890     141.230      35.890      -28.942348 
     7.75000     133.160     128.650      96.920      -59.316338 
     7.75000      55.300      22.560     171.660      -85.258859 
     7.75000     179.920      28.770      39.150      -66.074349 
     7.75000     157.020      29.250      38.560     -100.965344 
     7.75000     138.750      76.500     178.430      -32.100427 
     7.75000     154.680      26.790     164.010      -62.756803 
     7.75000     150.830       6.840      55.180     -107.261160 
     7.75000      77.390      54.590     141.220      -58.884065 
     7.75000     144.750      88.510      56.930      -34.891509 
     7.75000     114.770      19.090      56.720      -49.798363 
     7.75000     156.620      72.220     101.230      -20.019652 
     7.75000     165.500      55.240     166.410      -16.292889 
     7.75000      71.900     112.040      55.350      -59.058068 
     7.75000      83.070      94.060      32.370      -63.554880 
     7.75000      76.530      21.010     112.740      -29.930243 
     7.75000      94.500       9.250      80.270      -16.184763 
     7.75000     137.190      55.370      24.460      -92.367331 
     7.75000     112.590      77.040       3.410      -74.679369 
     7.75000     132.460      71.630     135.140      -34.434955 
     7.75000      70.050      92.460      15.090      -66.485732 
     7.75000     154.440     152.320     178.680     -111.369729 
     7.75000      86.860      51.170      80.540      -35.978163 
     7.75000      11.910     142.740     110.460      -54.016046 
     7.75000     153.990       2.870     148.930     -101.674021 
     7.75000     168.770     155.340     145.540      -86.735281 
     7.75000      34.460     128.010      72.060      -66.738045 
     7.75000      25.660     144.500      27.270     -101.135945 
     7.75000     148.120      37.470      55.100      -93.632012 
     7.75000     124.130      37.670      78.130      -59.957072 
     7.75000     148.650     148.180      89.470      -79.697361 
     7.75000      58.930     167.570      58.110      -58.544734 
     7.75000      79.400     116.100      87.780      -44.066363 
     7.75000     151.990      56.040      82.220      -50.471454 
     7.75000     115.660      58.580     103.150      -40.228641 
     7.75000     132.730     136.390      18.060      -27.233252 
     7.75000     135.900      39.950     131.810      -40.104182 
     7.75000     135.070     138.620      17.140      -29.502896 
     7.75000      84.340      95.130      38.390      -61.640346 
     7.75000      41.300      76.970     149.010      -60.953925 
     7.75000      17.800     121.920     114.720      -23.785077 
     7.75000      73.850      44.620     109.720      -44.488934 
     7.75000      76.240      36.980     152.330      -52.193066 
     7.75000     135.550     165.740      96.610      -82.016939 
     7.75000     153.510     170.150      51.840      -95.160959 
     7.75000     126.850      56.050     136.890      -30.506128 
     7.75000      75.650      30.010     127.370      -40.592434 
     7.75000      50.620      26.690      17.330      -35.898978 
     7.75000     178.600      14.770      48.330      -84.223116 
     7.75000      15.670     116.930      89.290      -22.047016 
     7.75000     136.670      34.810     173.850      -35.021922 
     7.75000     165.650     106.200     176.580      -18.255154 
     7.75000      90.510     160.250      70.430      -18.489114 
     7.75000      32.950     132.490      88.790      -60.948852 
     7.75000      27.840     175.730      76.390     -104.958357 
     7.75000      60.730      31.520     135.800      -70.462779 
     7.75000      46.050      75.180      85.160      -41.707500 
     7.75000       3.870      91.440       4.180        9.156640 
     7.75000     142.280      41.720      34.340     -101.390528 
     7.75000      46.100      40.860      15.080      -28.834633 
     7.75000      46.790      30.040     147.820     -100.115877 
     7.75000     102.930      44.140     144.100      -28.434126 
     7.75000       3.180     165.560      68.050      -85.077391 
     7.75000     145.740     152.910      67.630      -72.529685 
     7.75000      83.820       2.450     154.800      -16.361184 
     7.75000      96.590      11.630     166.700      -14.848581 
     7.75000      88.160     105.220     164.980      -62.699357 
     7.75000      71.940      96.410     168.310      -60.681125 
     7.75000      91.540      47.920     163.690      -42.635859 
     7.75000      68.150     164.170      85.790      -35.155300 
     7.75000     113.780      71.870     147.670      -44.583666 
     7.75000     125.390     156.860      98.210      -61.523848 
     7.75000      88.360     171.420     178.700      -14.887575 
     7.75000     113.530      32.490     104.080      -33.527976 
     7.75000      93.230      65.140     110.490      -44.637582 
